TaxaID,NonTarget,BCG_Attr,BCG_Attr2,FFG,HABIT,HABSTRUCT,HABSTRUCT_Full,LIFE_CYCLE,AirBreather,Taxon_Group,TSN,Synonyms,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species,Taxon Authority,Taxon Authority Source,Tetra Tech AddIn,TolVal_NE,FFG_NE,Habit_NE,BenTaxaID
MUSCULIUM SECURIS,FALSE,4,4_middle,CF,BU,,,uni,FALSE,Other Non-Insect,81434,,ANIMALIA,MOLLUSCA,,BIVALVIA,HETERODONTA,VENEROIDA,,,SPHAERIIDAE,,,,MUSCULIUM,,,,,SECURIS,"(Prime, 1852)",ITIS,,8,Filterer,Burrower,2262
MUSCULIUM TRANSVERSUM,FALSE,4,4_middle,CF,BU,,,uni,FALSE,Other Non-Insect,81428,,ANIMALIA,MOLLUSCA,,BIVALVIA,HETERODONTA,VENEROIDA,,,SPHAERIIDAE,,,,MUSCULIUM,,,,,TRANSVERSUM,"(Say, 1829)",ITIS,,8,Filterer,Burrower,416
MYZOBDELLA,FALSE,,,,,,,,FALSE,Other Non-Insect,69315,,ANIMALIA,ANNELIDA,,CLITELLATA,HIRUDINEA,RHYNCHOBDELLIDA,,,PISCICOLIDAE,PLATYBDELLINAE,,,MYZOBDELLA,,,,,,"Leidy, 1851",ITIS,,7,Predator,Climber,1387
NAIDIDAE,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68854,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,,,,,,,,,,"Ehrenberg, 1828",ITIS,,8,Collector,Sprawler,110
NAIDINAE,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,974284,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,,,,,,,"Ehrenberg, 1828",ITIS,,,,,
NAIS,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68946,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,,"Muller, 1773",ITIS,,9,Collector,Burrower,429
NAIS ALPINA,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68960,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,ALPINA,"Sperber, 1948",ITIS,,6,Collector,Climber,1414
NAIS BARBATA,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68947,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,BARBATA,"Muller, 1773",ITIS,,8,Collector,Clinger,1415
NAIS BEHNINGI,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68949,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,BEHNINGI,"Michaelsen, 1923",ITIS,,6,Collector,Clinger,1416
NAIS BRETSCHERI,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68961,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,BRETSCHERI,"Michaelsen, 1898",ITIS,,6,Collector,Clinger,1417
NAIS COMMUNIS,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68950,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,COMMUNIS,"Piguet, 1906",ITIS,,8,Collector,Clinger,1418
NAIS COMMUNIS/VARIABILIS COMPLEX,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,COMMUNIS/VARIABILIS COMPLEX,,,,,,,,
NAIS ELINGUIS,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68952,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,ELINGUIS,"Muller, 1773",ITIS,,9,Collector,Clinger,1419
NAIS PARDALIS,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68954,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,PARDALIS,"Piguet, 1906",ITIS,,8,Collector,Clinger,1420
NAIS PSEUDOBTUSA,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68956,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,PSEUDOBTUSA,"Piguet, 1906",ITIS,,6,Collector,Clinger,1421
NAIS SIMPLEX,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68957,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,SIMPLEX,"Piguet, 1906",ITIS,,6,Collector,Clinger,1422
NAIS VARIABILIS,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68959,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,NAIS,,,,,VARIABILIS,"Piguet, 1906",ITIS,,9,Collector,Clinger,1423
NANOCLADIUS,FALSE,4,4_middle,CG,SP,,,uni,FALSE,Chironomidae,128844,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,NANOCLADIUS,,,,,,Keiffer,ITIS,,2,Collector,Sprawler,1666
NASIAESCHNA PENTACANTHA,FALSE,4,4_middle,PR,CB,RM,root_mat,semi,FALSE,Odonata,101654,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ANISOPTERA,,AESHNIDAE,,,,NASIAESCHNA,,,,,PENTACANTHA,"(Rambur, 1842)",ITIS,,8,Predator,Climber,2103
NATARSIA,FALSE,3,,PR,SP,,,uni,FALSE,Chironomidae,128070,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,TANYPODINAE,NATARSIINI,,NATARSIA,,,,,,"Fittkau, 1962",Other,,4,Predator,Sprawler,7907
NAUCORIDAE,FALSE,,,,,,,,TRUE,Heteroptera,103613,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,NAUCORIDAE,,,,,,,,,,"Leach, 1815",ITIS,,8,Predator,Clinger,2053
NEBRIOPORUS,FALSE,,,,,,,,TRUE,Coleoptera,728251,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,ADEPHAGA,,DYTISCIDAE,HYDROPORINAE,HYDROPORINI,,NEBRIOPORUS,,,,,,"Regimbart, 1906",ITIS,,8,Predator,Swimmer,3255
NECTOPSYCHE,FALSE,4,4_middle,SH,"CB,SP",,,uni,FALSE,Trichoptera,116651,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHINI,,NECTOPSYCHE,,,,,,"Mueller, 1879",ITIS,,3,Scraper,Sprawler,417
NECTOPSYCHE CANDIDA,FALSE,4,4_middle,SH,"CB,SP",,,uni,FALSE,Trichoptera,116661,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHINI,,NECTOPSYCHE,,,,,CANDIDA,"(Hagen, 1861)",ITIS,,3,Scraper,Sprawler,1824
NECTOPSYCHE DIARINA,FALSE,4,4_worse,SH,"CB,SP",,,uni,FALSE,Trichoptera,116663,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHINI,,NECTOPSYCHE,,,,,DIARINA,"(Ross, 1944)",ITIS,,3,Scraper,Sprawler,1825
NECTOPSYCHE PAVIDA,FALSE,4,4_middle,SH,"CB,SP",,,uni,FALSE,Trichoptera,116660,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHINI,,NECTOPSYCHE,,,,,PAVIDA,"(Hagen, 1861)",ITIS,,3,Scraper,Sprawler,1826
NEHALENNIA,FALSE,,,,,,,,FALSE,Odonata,102135,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ZYGOPTERA,,COENAGRIONIDAE,,,,NEHALENNIA,,,,,,"Selys, 1850",ITIS,,8,Predator,Sprawler,2119
NEMATA,FALSE,4,4_middle,NA,BU,,,,FALSE,Other Non-Insect,563956,Nematoda,ANIMALIA,NEMATA,,,,,,,,,,,,,,,,,,,,5,Unidentified,Burrower,4678
NEMATOMORPHA,FALSE,4,4_middle,PA,BU,,,,FALSE,Other Non-Insect,64183,,ANIMALIA,NEMATOMORPHA,,,,,,,,,,,,,,,,,"Vejdovsky, 1886",ITIS,,6,Unidentified,Unidentified,2279
NEMOTELUS,FALSE,4,4_worse,CG,SP,,,uni,TRUE,Diptera,130694,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,STRATIOMYIDAE,NEMOTELINAE,,,NEMOTELUS,,,,,,"Geoffroy, 1762",ITIS,,8,Collector,Swimmer,3240
NEMOURIDAE,FALSE,3,,SH,"CN,SP",,,uni,FALSE,Plecoptera,102517,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,PLECOPTERA,EUHOLOGNATHA,,NEMOURIDAE,,,,,,,,,,"Billberg, 1820",Other,,1,Shredder,Sprawler,1743
NEOACARUS,FALSE,,,,,,,,FALSE,Other Non-Insect,82859,,ANIMALIA,ARTHROPODA,CHELICERATA,ARACHNIDA,ACARI,TROMBIDIFORMES,PROSTIGMATA,,NEOACARIDAE,,,,NEOACARUS,,,,,,"Halbert, 1944",ITIS,,,,,
NEOCHOROTERPES,FALSE,4,4_better,CG,CN,,,uni,FALSE,Ephemeroptera,568558,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,FURCATERGALIA,,LEPTOPHLEBIIDAE,,,,NEOCHOROTERPES,,,,,,"Allen, 1974",ITIS,,2,Collector,Swimmer,6319
NEOELMIS,FALSE,,,,,,,,FALSE,Coleoptera,114232,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,ELMIDAE,ELMINAE,ELMINI,,NEOELMIS,,,,,,"Musgrave, 1935",ITIS,,4,Scraper,Clinger,113
NEOGERRIS HESIONE,FALSE,4,4_middle,PR,SK,,,"multi,uni",TRUE,Heteroptera,103882,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HETEROPTERA,,,GERRIDAE,,,,NEOGERRIS,,,,,HESIONE,"(Kirkaldy, 1902)",ITIS,,8,Predator,Skater,2039
NEOPERLA,FALSE,4,4_better,PR,CN,,,uni,FALSE,Plecoptera,102942,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,PLECOPTERA,SYSTELLOGNATHA,,PERLIDAE,PERLINAE,NEOPERLINI,,NEOPERLA,,,,,,"Needham, 1905",ITIS,,2,Predator,Clinger,1749
NEOPHYLAX,FALSE,3,,SC,CN,,,uni,FALSE,Trichoptera,116046,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,THREMMATIDAE,,,,NEOPHYLAX,,,,,,"McLachlan, 1871",ITIS,,4,Collector,Clinger,2127
NEOPLASTA,FALSE,4,4_middle,PR,SP,,,uni,FALSE,Diptera,136352,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,EMPIDIDAE,HEMERODROMIINAE,HEMERODROMIINI,,NEOPLASTA,,,,,,"Coquillett, 1895",Other,,8,Predator,Sprawler,15650
NEOPLEA STRIOLA,FALSE,4,4_worse,PR,SW,,,"multi,uni",TRUE,Heteroptera,103604,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,PLEIDAE,,,,NEOPLEA,,,,,STRIOLA,"(Fieber, 1844)",ITIS,,8,Predator,Swimmer,2065
NEOPORUS,FALSE,4,4_worse,PR,SW,,,multi,TRUE,Coleoptera,728252,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,ADEPHAGA,,DYTISCIDAE,HYDROPORINAE,HYDROPORINI,,NEOPORUS,,,,,,"Guignot, 1931",ITIS,,4,Predator,Swimmer,6247
NEOTRICHIA,FALSE,4,4_middle,SC,CN,,,uni,FALSE,Trichoptera,115833,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,HYDROPTILIDAE,HYDROPTILINAE,NEOTRICHIINI,,NEOTRICHIA,,,,,,"Morton, 1905",ITIS,,4,Shredder,Clinger,1812
NEPA,FALSE,4,4_worse,PR,CB,,,uni,TRUE,Heteroptera,103765,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,NEPIDAE,NEPINAE,,,NEPA,,,,,,"Linnaeus, 1758",ITIS,,4,Predator,Clinger,2055
NEPIDAE,FALSE,,,,,,,,TRUE,Heteroptera,103747,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,NEPIDAE,,,,,,,,,,"Latreille, 1802",ITIS,,6,Predator,Clinger,2061
NEPTICULIDAE,FALSE,,,,,,,,FALSE,Lepidoptera,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,LEPIDOPTERA,,,NEPTICULIDAE,,,,,,,,,,,,yes,6,Shredder,Climber,2083
NEUMANIA,FALSE,,,,,,,,FALSE,Other Non-Insect,83103,,ANIMALIA,ARTHROPODA,CHELICERATA,ARACHNIDA,ACARI,TROMBIDIFORMES,PROSTIGMATA,,UNIONICOLIDAE,,,,NEUMANIA,,,,,,"Lebert, 1879",ITIS,,5,Predator,Climber,15651
NEURECLIPSIS,FALSE,4,4_middle,CF,CN,SG,snag,uni,FALSE,Trichoptera,117095,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,POLYCENTROPODIDAE,POLYCENTROPODINAE,,,NEURECLIPSIS,,,,,,"McLachlan, 1864",ITIS,,6,Filterer,Clinger,2145
NIGRONIA,FALSE,3,,PR,CN,,,semi,FALSE,Megaloptera,115028,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,MEGALOPTERA,,,CORYDALIDAE,CHAULIODINAE,,,NIGRONIA,,,,,,"Banks, 1908",ITIS,,4,Predator,Climber,3968
NILOTANYPUS,FALSE,4,4_middle,PR,SP,CS,coarse,"multi,uni",FALSE,Chironomidae,128202,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,,NILOTANYPUS,,,,,,"Kieffer, 1923",ITIS,,4,Predator,Sprawler,1668
NOCTUIDAE,FALSE,,,SH,"BU,CB",,,,FALSE,Lepidoptera,117318,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,LEPIDOPTERA,,,NOCTUIDAE,,,,,,,,,,"Latreille, 1809",ITIS,,6,Scraper,Climber,2084
NOTERIDAE,FALSE,,,,,,,,FALSE,Coleoptera,112606,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,ADEPHAGA,,NOTERIDAE,,,,,,,,,,"C. G. Thomson, 1860",ITIS,,6,Predator,Climber,1565
NOTONECTA,FALSE,4,4_middle,PR,"SW,CB",,,multi,TRUE,Heteroptera,103558,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,NOTONECTIDAE,NOTONECTINAE,NOTONECTINI,,NOTONECTA,,,,,,"Linnaeus, 1758",ITIS,,8,Predator,Swimmer,2062
NOTONECTIDAE,FALSE,4,4_middle,PR,SW,,,multi,TRUE,Heteroptera,103557,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,NOTONECTIDAE,,,,,,,,,,"Latreille, 1802",ITIS,,8,Predator,Swimmer,2063
NYCTIOPHYLAX,FALSE,4,4_middle,PR,CN,SG,snag,uni,FALSE,Trichoptera,117104,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,POLYCENTROPODIDAE,POLYCENTROPODINAE,,,NYCTIOPHYLAX,,,,,,"Brauer, 1865",ITIS,,2,Filterer,Clinger,398
OCHROTRICHIA,FALSE,4,4_middle,CG,"CN,CB",,,uni,FALSE,Trichoptera,115714,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,HYDROPTILIDAE,HYDROPTILINAE,OCHROTRICHIINI,,OCHROTRICHIA,,,,,,"Mosely, 1934",ITIS,,4,Scraper,Climber,1813
OCHTHEBIUS,FALSE,4,4_worse,SC,CN,,,uni,TRUE,Coleoptera,112777,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,HYDRAENIDAE,OCHTHEBIINAE,,,OCHTHEBIUS,,,,,,"Leach, 1815",ITIS,,6,Shredder,Clinger,7879
ODONATA,FALSE,,,PR,CB,,,,FALSE,Odonata,101593,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,,,,,,,,,,,,,"Fabricius, 1793",ITIS,,,,,1731
ODONTOCERIDAE,FALSE,,,,,,,,FALSE,Trichoptera,116496,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,ODONTOCERIDAE,,,,,,,,,,"Wallengren, 1891",ITIS,,5,Predator,Burrower,2135
ODONTOMESA,FALSE,,,,,,,,FALSE,Chironomidae,128446,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,PRODIAMESINAE,,,ODONTOMESA,,,,,,"Pagast, 1947",Other,,0,Collector,Sprawler,1671
ODONTOMYIA,FALSE,4,4_worse,CG,SP,,,uni,TRUE,Diptera,130573,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,STRATIOMYIDAE,STRATIOMYINAE,STRATIOMYINI,,ODONTOMYIA,,,,,,"Meigen, 1803",ITIS,,8,Predator,Burrower,1949
OECETIS,FALSE,4,4_middle,PR,"CN,SP",,,uni,FALSE,Trichoptera,116607,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,LEPTOCERIDAE,LEPTOCERINAE,OECETINI,,OECETIS,,,,,,"McLachlan, 1877",ITIS,,3,Predator,Sprawler,399
OLIGOCHAETA,FALSE,4,4_middle,CG,BU,,,,FALSE,Oligochaeta,68422,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,,,,,,,,,,,,,,,,,5,,,118
OLIGONEURIIDAE,FALSE,,,,,,,,FALSE,Ephemeroptera,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,PISCIFORMA,,OLIGONEURIIDAE,,,,,,,,,,,,yes,3,Collector,Clinger,2010
OPHIDONAIS SERPENTINA,FALSE,4,4_middle,CG,BU,,,multi,FALSE,Oligochaeta,68996,,ANIMALIA,ANNELIDA,,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,NAIDIDAE,NAIDINAE,,,OPHIDONAIS,,,,,SERPENTINA,"Muller, 1773",ITIS,,6,Collector,Burrower,119
OPHIOGOMPHUS,FALSE,3,,PR,BU,,,semi,FALSE,Odonata,101738,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ANISOPTERA,,GOMPHIDAE,,,,OPHIOGOMPHUS,,,,,,"Selys, 1854",ITIS,,4,Predator,Burrower,1704
OPTIOSERVUS,FALSE,4,4_better,SC,CN,,,semi,FALSE,Coleoptera,114177,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,ELMIDAE,,,,OPTIOSERVUS,,,,,,"Sanderson, 1954",ITIS,,4,Scraper,Sprawler,121
OREODYTES,FALSE,4,4_middle,"PR,SH",SW,,,semi,TRUE,Coleoptera,112314,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,ADEPHAGA,,DYTISCIDAE,HYDROPORINAE,HYDROPORINI,,OREODYTES,,,,,,"Seidlitz, 1887",ITIS,,7,Predator,Swimmer,3239
ORIBATIDA,FALSE,,,,,,,,FALSE,Other Non-Insect,733326,,ANIMALIA,ARTHROPODA,CHELICERATA,ARACHNIDA,ACARI,SARCOPTIFORMES,ORIBATIDA,,,,,,,,,,,,"Duges, 1834",ITIS,,5,Predator,Clinger,6502
ORMOSIA,FALSE,4,4_middle,CG,BU,,,uni,FALSE,Diptera,120830,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,LIMONIIDAE,CHIONEINAE,,,ORMOSIA,,,,,,"Rondani, 1856",ITIS,,6,Shredder,Burrower,1963
ORTHOCLADIINAE,FALSE,,,,,,,,FALSE,Chironomidae,128457,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,,,,,,,"Lenz, 1921",ITIS,,5,,,1672
ORTHOCLADIUS,FALSE,4,4_middle,CG,SP,,,multi,FALSE,Chironomidae,128874,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,ORTHOCLADIUS,,,,,,"Wulp, 1874",ITIS,,6,Collector,Sprawler,1677
ORTHOPODOMYIA,FALSE,,,,,,,,TRUE,Diptera,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CULICIDAE,CULICINAE,,,ORTHOPODOMYIA,,,,,,,,yes,6,Filterer,Swimmer,1917
ORTHOTRICHIA,FALSE,4,4_middle,PH,CN,,,uni,FALSE,Trichoptera,115828,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,HYDROPTILIDAE,HYDROPTILINAE,ORTHOTRICHIINI,,ORTHOTRICHIA,,,,,,"Eaton, 1873",ITIS,,4,Scraper,Clinger,1816
OSTRACODA,FALSE,,,,,,,,FALSE,Other Non-Insect,84195,,ANIMALIA,ARTHROPODA,CRUSTACEA,OSTRACODA,,,,,,,,,,,,,,,"Latreille, 1802",ITIS,,5,Filterer,Swimmer,11168
OULIMNIUS,FALSE,,,,,,,,FALSE,Coleoptera,114244,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,COLEOPTERA,POLYPHAGA,,ELMIDAE,ELMINAE,,,OULIMNIUS,,,,,,"Gozis, 1886",ITIS,,2,Scraper,Clinger,235
OXYCERA,FALSE,,,SC,SP,,,,TRUE,Diptera,130461,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,BRACHYCERA,,STRATIOMYIDAE,STRATIOMYINAE,OXYCERINI,,OXYCERA,,,,,,"Meigen, 1803",ITIS,,8,Predator,Clinger,1950
OXYETHIRA,FALSE,4,4_middle,CG,"CB,CN",,,uni,FALSE,Trichoptera,115779,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,TRICHOPTERA,,,HYDROPTILIDAE,HYDROPTILINAE,HYDROPTILINI,,OXYETHIRA,,,,,,"Eaton, 1873",ITIS,,6,Scraper,Sprawler,1817
PAGASTIA,FALSE,,,,,,,,FALSE,Chironomidae,128401,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,DIAMESINAE,DIAMESINI,,PAGASTIA,,,,,,"Oliver, 1959",Other,,1,Collector,Sprawler,1679
PALAEMON,FALSE,,,,,,,,FALSE,Other Non-Insect,96449,,ANIMALIA,ARTHROPODA,CRUSTACEA,MALACOSTRACA,EUMALACOSTRACA,DECAPODA,PLEOCYEMATA,,PALAEMONIDAE,PALAEMONINAE,,,PALAEMON,,,,,,"Weber, 1795",ITIS,,8,Collector,Swimmer,15652
PALINGENIIDAE,FALSE,,,,,,,,FALSE,Ephemeroptera,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,EPHEMEROPTERA,,,PALINGENIIDAE,,,,,,,,,,,,yes,3,Collector,Clinger,2013
PALMACORIXA,FALSE,4,4_worse,PR,SW,,,multi,TRUE,Heteroptera,103491,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,HEMIPTERA,HETEROPTERA,,CORIXIDAE,CORIXINAE,,,PALMACORIXA,,,,,,"Abbott, 1912",ITIS,,10,Predator,Swimmer,2029
PALPOMYIA,FALSE,4,4_middle,PR,BU,,,multi,FALSE,Diptera,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CERATOPOGONIDAE,,,,PALPOMYIA,,,,,,,,yes,6,Predator,Burrower,1575
PANTALA,FALSE,4,4_middle,PR,SP,,,uni,FALSE,Odonata,,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,ODONATA,ANISOPTERA,,LIBELLULIDAE,,,,PANTALA,,,,,,,,yes,6,Predator,Sprawler,1721
PARACHAETOCLADIUS,FALSE,,,,,,,,FALSE,Chironomidae,128951,,ANIMALIA,ARTHROPODA,HEXAPODA,INSECTA,PTERYGOTA,DIPTERA,NEMATOCERA,,CHIRONOMIDAE,ORTHOCLADIINAE,,,PARACHAETOCLADIUS,,,,,,"Walker, 1959",Other,,3,Collector,Sprawler,1680
