Taxon_Group,Taxon,NonTarget,BCG_attr,BCG_PredContScore,BCG_attr2,FFG,Habit,Life_Cycle,Habitat,Noteworthy,LONGLIVED,Thermal_indicator,ThermalPref_ALL,ThermTol_Less30,MWMT_WAopt,MWMT_PCT90,Therm_TopIndicator,ThermVar,TolVal2,TolVal,Air,FSBI_2012,Hemoglobin,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Ephemeroptera,Ecdyonurus,FALSE,4,,,"SC,CG",CN,multi,LOTI,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Ecdyonurus,,,,,
Ephemeroptera,Ecdyonurus criddlei,FALSE,4,,,"SC,CG",CN,multi,LOTI,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Ecdyonurus,,,,,criddlei
Ephemeroptera,Ecdyonurus simplicioides,FALSE,UN,,,"SC,CG",CN,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Ecdyonurus,,,,,simplicioides
Oligochaeta,Eclipidrilus,FALSE,4,3.615435123,,CG,"BU,SP",uni,GENE,,FALSE,cool,Cool,,18.66425787,21.32915383,,,11,4,F,,,68473,Animalia,Annelida,,Clitellata,Oligochaeta,Lumbriculida,,,Lumbriculidae,,,,Eclipidrilus,,,,,
Diptera,Ectemnia,FALSE,UN,,,CF,CN,uni,LOTI,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,Simuliinae,Prosimuliini,,Ectemnia,,,,,
Ephemeroptera,Edmundsius agilis,FALSE,1i,,,UN,"SW,CN",uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Siphlonuridae,,,,Edmundsius,,,,,agilis
Oligochaeta,Eiseniella,FALSE,4,,,CG,,semi,,,TRUE,,,,,,,,,,,,,974410,Animalia,Annelida,,Clitellata,Oligochaeta,Opisthopora,,,Lumbricidae,,,,Eiseniella,,,,,
Diptera,Elliptera,FALSE,UN,,,UN,"BU,CN",uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Limnophilinae,,,Elliptera,,,,,
Diptera,Ellipteroides,FALSE,UN,,,CG,BU,uni,GENE,TRUE,FALSE,,,,,,,,,NA,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Chioneinae,,,Ellipteroides,,,,,
Coleoptera,Elmidae,FALSE,NA,3.84507966,,"CG,SC","CN,CB",semi,LOTI,,TRUE,,Eurythermal,,19.5226259,22.79,,yes,11,4,F,,U,114093,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Elmidae,,,,,,,,,
Diptera,Eloeophila,FALSE,3,3.041345119,,PR,BU,uni,LOTI,,FALSE,cold,Cold,,16.08487826,19.976,,,11,4,U,,U,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Limnophilinae,,,Eloeophila,,,,,
Diptera,Empididae,FALSE,UN,3.940441608,,PR,CN,uni,GENE,,FALSE,,Eurythermal,,17.07492216,22.128,,yes,6,6,F,,,135830,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,,,,,,,,,
Diptera,Empididae Genus A,FALSE,UN,,,PR,CN,uni,LOTI,,FALSE,,,Less30,,,,,6,6,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,,,,Genus A,,,,,
Oligochaeta,Enchytraeidae,FALSE,4,3.818102837,,CG,"BU,SP",uni,GENE,,FALSE,,Cool,,15.76726475,20.705,,yes,1,4,F,,,68510,Animalia,Annelida,,Clitellata,Oligochaeta,Enchytraeida,,,Enchytraeidae,,,,,,,,,
Oligochaeta,Enchytraeus,FALSE,4,4.049723625,,CG,"BU,SP",uni,GENE,,FALSE,cool,Cool,,17.88051793,21.292,,,11,4,F,,,68531,Animalia,Annelida,,Clitellata,Oligochaeta,Enchytraeida,,,Enchytraeidae,,,,Enchytraeus,,,,,
Chironomidae,Endochironomus,FALSE,5,,,"MH,CG",CN,multi,GENE,,FALSE,,,Less30,,,,,6,10,F,,T,129470,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Endochironomus,,,,,
Chironomidae,Endotribelos,FALSE,UN,,,UN,UN,multi,GENE,TRUE,FALSE,,,,,,,,,NA,,,,130046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Endotribelos,,,,,
Coleoptera,Enochrus,FALSE,UN,,,"CG,PH","BU,SP",uni,GENE,,FALSE,,,Less30,,,,,11,10,F,,,112973,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Hydrophilidae,Hydrophilinae,Hydrophilini,,Enochrus,,,,,
Trichoptera,Eobrachycentrus gelidae,FALSE,1i,,,"CG,MH","CN,SP",semi,LOTI,TRUE,TRUE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Brachycentridae,,,,Eobrachycentrus,,,,,gelidae
Trichoptera,Eocosmoecus,FALSE,1i,,,"SH,MH","CB,SP",semi,LOTI,TRUE,TRUE,,,Less30,,,,,11,0,F,,,568777,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,Dicosmoecinae,,,Eocosmoecus,,,,,
Crustacea,Eohaustorius,FALSE,UN,,,"CG,SH",SW,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Gammaridea,,Haustoriidae,,,,Eohaustorius,,,,,
Ephemeroptera,Epeorus,FALSE,3,2.995237827,,"SC,CG",CN,uni,LOTI,,FALSE,,Cool,,15.22671788,21.92,,yes,0,2,F,10,U,100626,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Epeorus,,,,,
Ephemeroptera,Epeorus Albertae Group,FALSE,4,3.57973814,,"SC,CG",CN,uni,LOTI,,FALSE,eurythermal,Eurythermal,,18.54317421,24.83,,,,0,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Epeorus,,Albertae Gr.,,,
Ephemeroptera,Epeorus deceptivus,FALSE,2,1.96593976,,"SC,CG",CN,uni,LOTI,,FALSE,stenoc,Cold Stenotherm,,12.37860971,16.999,,,0,0,F,10,U,100632,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Epeorus,,,,,deceptivus
Ephemeroptera,Epeorus Grandis Group,FALSE,2,1.983573079,,"SC,CG",CN,uni,LOTI,,FALSE,cold,Cold,,13.61842129,18.622,Cold,,0,0,F,15,U,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Epeorus,,Grandis Gr.,,,
Ephemeroptera,Epeorus longimanus,FALSE,3,2.76997304,,"SC,CG",CN,uni,LOTI,,FALSE,cool,Cool,,16.78427389,20.717,,,0,1,F,15,U,100637,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Epeorus,,Pleuralis Gr.,,,longimanus
Ephemeroptera,Ephemera,FALSE,UN,,,"CG,CF,PR",BU,semi,GENE,TRUE,TRUE,,,Less30,,,,,11,2.5,F,,,101526,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemeridae,,,,Ephemera,,,,,
Ephemeroptera,Ephemerella,FALSE,NA,3.168009996,,"CG,SC",CN,uni,LOTI,,FALSE,,Cool,,17.43456409,21.587,,yes,11,1.5,F,,,101233,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,,,,,
Ephemeroptera,Ephemerella alleni,FALSE,2,,,"CG,SC",CN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,101251,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,Ephemerella,,,,alleni
Ephemeroptera,Ephemerella aurivillii,FALSE,4,3.182045937,,"CG,SC",CN,uni,LOTI,,FALSE,warm,Warm,,19.68626379,26.792,,,11,0,F,,,101255,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,Ephemerella,,,,aurivillii
Ephemeroptera,Ephemerella Excrucians Group,FALSE,4,3.703585148,,"CG,SC,SH",CN,uni,LOTI,,FALSE,cool,Cool,,17.23179412,20.84,,,3,4,,,F,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,Ephemerella,Excrucians Gr.,,,
Ephemeroptera,Ephemerella mucronata,FALSE,UN,,,"CG,SC",CN,uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,,,,,mucronata
Ephemeroptera,Ephemerella needhami,FALSE,UN,,,"CG,SC",CN,uni,LOTI,,FALSE,,,,,,,,,1,,,,101291,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,Draeconia,,,,needhami
Ephemeroptera,Ephemerella tibialis,FALSE,3,3.447833061,,"CG,SC",CN,uni,LOTI,,FALSE,cool,Cool,,17.11673253,20.535,,,1,2,F,5,U,101401,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,Vittapallia,,,,tibialis
Ephemeroptera,Ephemerella velmae,FALSE,1i,,,"CG,SC",CN,uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,,,,,
Ephemeroptera,Ephemerella verruca,FALSE,1i,,,"CG,SC",CN,uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Ephemerella,,,,,verruca
Ephemeroptera,Ephemerellidae,FALSE,NA,3.052753687,,CG,CN,uni,LOTI,,FALSE,,Cool,,15.7177632,21.425,,yes,11,1,F,,,101232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,,,,,,
Ephemeroptera,Ephemeridae,FALSE,UN,,,"CG,CF,PR",BU,semi,GENE,TRUE,TRUE,,,Less30,,,,,11,4,F,,,101525,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemeridae,,,,,,,,,
Ephemeroptera,Ephemeroptera,FALSE,NA,3.426248074,,UN,UN,UN,UN,,FALSE,,Eurythermal,,16.65900343,22.421,,yes,11,NA,F,,,100502,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,,,,,,,,,,,,
Ephemeroptera,Ephoron,FALSE,UN,,,"CG,CF",BU,uni,GENE,TRUE,FALSE,,,Less30,,,,,11,2,F,,,101570,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Polymitarcyidae,,,,Ephoron,,,,,
Diptera,Ephydridae,FALSE,5,4.107913494,,CG,"BU,SP",multi,GENE,,FALSE,warm,Warm,,23.29080332,24.706,,,11,6,F,,,146893,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Ephydridae,,,,,,,,,
Diptera,Epiphragma,FALSE,UN,,,"SH,XY",BU,uni,GENE,TRUE,FALSE,,,,,,,,,NA,,,,120081,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Limnophilinae,,,Epiphragma,,,,,
Odonata,Epitheca,FALSE,UN,,,PR,"SP,CB",semi,GENE,,TRUE,,,,,,,,11,NA,F,,,102035,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Corduliidae,Corduliinae,,,Epitheca,,,,,
Chironomidae,Epoicocladius,FALSE,UN,,,CG,CN,multi,LOTI,TRUE,FALSE,,,,,,,,11,4,F,,,128682,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Epoicocladius,,,,,
Coleoptera,Eretes,FALSE,UN,,,PR,SW,uni,LENT,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Dytiscinae,Eretini,,Eretes,,,,,
Chironomidae,Eretmoptera,FALSE,UN,,,SC,SP,multi,UN,TRUE,FALSE,,,Less30,,,,,,NA,,,,128686,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eretmoptera,,,,,
Crustacea,Eriocheir sinsensis,FALSE,6t,,,OM,SP,UN,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Grapsoidea,Varunidae,Varuniinae,,,Eriocheir,,,,,sinsensis
Diptera,Erioptera,FALSE,UN,,,CG,BU,uni,GENE,TRUE,FALSE,,,Less30,,,,,11,7,T,,,120503,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Chioneinae,,,Erioptera,,,,,
Diptera,Erioptera (Erioptera),FALSE,UN,,,CG,BU,uni,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Chioneinae,,,Erioptera,Erioptera,,,,
Diptera,Erioptera (Mesocyphona),FALSE,UN,,,CG,BU,uni,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Chioneinae,,,Erioptera,Mesocyphona,,,,
Diptera,Eristalis,FALSE,UN,,,CG,BU,multi,GENE,,FALSE,,,,,,,,,,,,,140904,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Syrphidae,Eristalinae,Eristaliini,,Eristalis,,,,,
Odonata,Erpetogomphus,FALSE,UN,,,PR,BU,semi,LOTI,TRUE,TRUE,,,Less30,,,,,11,2.5,F,,,101725,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Erpetogomphus,,,,,
Leeches,Erpobdella,FALSE,5,4.513967514,,PR,CN,semi,GENE,,TRUE,warm,Warm,,21.68450719,26.89,,,11,8,F,,,69444,Animalia,Annelida,,Clitellata,Hirudinea,Arhynchobdellida,Erpobdelliformes,,Erpobdellidae,Erpobdellinae,,,Erpobdella,,,,,
Odonata,Erythemis,FALSE,UN,,,PR,SP,UN,LENT,,FALSE,,,,,,,,11,9,F,,F,101865,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Libellulidae,,,,Erythemis,,,,,
Acari,Estelloxus,FALSE,UN,3.228741884,,"PR,PA",UN,uni,NA,,FALSE,cold,Cold,,15.57772299,18.381,,,11,NA,,,,83048,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,Estelloxus,,,,,
Coleoptera,Eubrianax edwardsii,FALSE,2,,,SC,CN,semi,LOTI,,TRUE,,,,,,,,,NA,,,,114085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Psephenidae,Eubrianacinae,,,Eubrianax,,,,,edwardsii
Diptera,Eucorethra underwoodi,FALSE,UN,,,PR,"SW,SP",multi,GENE,TRUE,FALSE,,,Less30,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chaoboridae,Eucorethrinae,,,Eucorethra,,,,,underwoodi
Chironomidae,Eukiefferiella,FALSE,4,3.867721558,,"CG,SC",SP,multi,GENE,,FALSE,,Eurythermal,,17.59925209,22.785,,yes,9,8,F,,,128689,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,,,,
Chironomidae,Eukiefferiella Brehmi Group,FALSE,4,3.831064939,,"CG,SC",SP,multi,LOTI,,FALSE,eurythermal,Eurythermal,,19.31822769,24.621,,,11,8,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brehmi Gr.,,,
Chironomidae,Eukiefferiella Brevicalcar Group,FALSE,UN,,,"CG,SC",SP,multi,LOTI,TRUE,FALSE,,,Less30,,,,,11,8,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brevicalcar Gr.,,,
Chironomidae,Eukiefferiella Claripennis Group,FALSE,4,4.267222881,,"CG,SC",SP,multi,LOTI,,FALSE,cowa,Cool-Warm,,18.3831369,23.261,,,11,8,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Claripennis Gr.,,,
Chironomidae,Eukiefferiella Coerulescens Group,FALSE,UN,,,"CG,SC",SP,multi,GENE,,FALSE,,,Less30,,,,,11,8,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Coerulescens Gr.,,,
Chironomidae,Eukiefferiella Cyanea Group,FALSE,UN,,,"CG,SC",SP,multi,UN,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Cyanea Group,,,
Chironomidae,Eukiefferiella Devonica Group,FALSE,3,3.058572054,,"CG,SC",SP,multi,LOTI,,FALSE,eurythermal,Eurythermal,,18.51271588,24.5,,,7,8,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Devonica Gr.,,,
Chironomidae,Eukiefferiella Gracei Group,FALSE,3,2.780293465,,"CG,SC",SP,multi,LOTI,,FALSE,eurythermal,Eurythermal,,15.23867737,24.11,,,11,8,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Gracei Gr.,,,
Chironomidae,Eukiefferiella Pseudomontana Group,FALSE,3,3.445207834,,"CG,SC",SP,multi,LOTI,,FALSE,cowa,Cool-Warm,,18.63211881,21.83,,,11,8,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Pseudomontana Gr.,,,
Chironomidae,Eukiefferiella Tirolensis Group,FALSE,4,3.754953623,,"CG,SC",SP,multi,LOTI,,FALSE,cool,Cool,,17.4217084,18.88,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brevicalcar Gr.,,,tirolensis
Diptera,Euparyphus,FALSE,4,,,"CG,SC",SP,multi,LOTI,,FALSE,,,Less30,,,,,4,7,T,,,130436,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Stratiomyidae,Stratiomyinae,Oxycerini,,Euparyphus,,,,,
Chironomidae,Euryhapsis,FALSE,UN,,,UN,UN,multi,LOTI,,FALSE,,,Less30,,,,,11,NA,F,,,128707,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Euryhapsis,,,,,
Ephemeroptera,Eurylophella,FALSE,UN,,,CG,"CN,SP",uni,LOTI,TRUE,FALSE,,,Less30,,,,,11,2,F,,,101324,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Eurylophella,,,,,
Acari,Euthyas,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Euthyas,,,,,
Acari,Eylaidae,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,,,,,,
Acari,Eylais,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,Less30,,,,,,8,,,,83152,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Eylaidae,,,,Eylais,,,,,
Ephemeroptera,Fallceon,FALSE,5,4.397391319,,CG,"SW,CN",multi,LOTI,,FALSE,warm,Warm,,26.79722537,28.96,,,11,5,F,,,568551,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Baetidae,,,,Fallceon,,,,,
Trichoptera,Farula,FALSE,2,2.086434126,,SC,CN,semi,LOTI,TRUE,TRUE,cool,Cool,,17.91795724,19.96,,,,0,,,,116331,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Uenoidae,Uenoinae,,,Farula,,,,,
Crustacea,Faxonius,FALSE,6t,,,OM,SP,semi,GENE,,TRUE,,,,,,,,,,,,,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,,Cambaridae,,,,Faxonius,,,,,
Acari,Feltria,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,11,NA,,,,83314,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Feltriidae,,,,Feltria,,,,,
Acari,Feltriidae,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Feltriidae,,,,,,,,,
Mollusca,Ferrissia,FALSE,5,4.889121532,,SC,CN,multi,GENE,,FALSE,warm,Warm,,22.75726909,26.52,Warm,,1,6,F,,,76569,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Ferrissia,,,,,
Mollusca,Fisherola nuttalli,FALSE,3,,,SC,CN,uni,LOTI,TRUE,FALSE,,,,,,,,,NA,,,,76567,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,Fisherola,,,,,nuttalli
Diptera,Forcipomyiinae,FALSE,3,2.916677713,,"CG,SC","SP,CN",multi,GENE,,FALSE,cool,Cool,,17.4715931,20.86,,,11,6,F,,,127112,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Ceratopogonidae,Forcipomyiinae,,,,,,,,
Acari,Forelia,FALSE,UN,,,"PR,PA",UN,uni,GENE,,FALSE,,,Less30,,,,,,NA,,,,83331,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Forelia,,,,,
Trichoptera,Frenesia,FALSE,UN,,,SH,"CB,SP",uni,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,Limnephilinae,,,Frenesia,,,,,
Oligochaeta,Fridericia,FALSE,4,4.177565098,,CG,"BU,SP",uni,GENE,,FALSE,cold,Cold,,16.4272476,19.69,,,11,NA,,,,204785,Animalia,Annelida,,Clitellata,Oligochaeta,Enchytraeida,,,Enchytraeidae,,,,Fridericia,,,,,
Plecoptera,Frisonia picticeps,FALSE,1i,,,PR,"SP,CN",uni,LOTI,TRUE,FALSE,,,,,,,,11,2,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Perlodidae,Perlodinae,Arcynopterygini,,Frisonia,,,,,picticeps
Crustacea,Gammaridea,FALSE,NA,4.660531521,,CG,SW,multi,GENE,,FALSE,,Warm,,20.71619973,25.32653054,,yes,,,,,,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Gammaridea,,,,,,,,,,,
Crustacea,Gammarus,FALSE,5,4.835944176,,"CG,SH",SW,multi,GENE,,FALSE,warm,Warm,,21.76202526,26.186,,,1,4,F,,,93773,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Gammaridea,,Gammaridae,,,,Gammarus,,,,,
Mollusca,Gastropoda,FALSE,NA,3.872073174,,UN,CN,UN,UN,,FALSE,,Warm,,20.17084068,23.884,,yes,11,7,F,,,69459,Animalia,Mollusca,,Gastropoda,,,,,,,,,,,,,,
Plecoptera,Gaufina/Sweltsa,FALSE,4,,,"PR,SC,CG","CN,BU",uni,LOTI,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Chloroperlidae,Chloroperlinae,,Gaufina/Sweltsa,,,,,,
Coleoptera,Georissus,TRUE,UN,,,UN,UN,uni,TERR,TRUE,FALSE,,,,,,,,,,,,,112754,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Georyssidae,,,,Georyssus,,,,,
Chironomidae,Georthocladius,FALSE,UN,,,UN,SP,multi,GENE,TRUE,FALSE,,,,,,,,,NA,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Georthocladius,,,,,
Coleoptera,Georyssus,FALSE,,,,,UN,,,,,,,,,,,,,,,,,112754,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Georyssidae,,,,Georyssus,,,,,
Acari,Gereckea,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,Huitfeldtiinae,,,Gereckea,,,,,
Hemiptera,Gerridae,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
