Taxon_Group,Taxon_orig,Taxon_v2,OTU_MTTI_jan23,Changed,Rationale,NonTarget,OTU_BCG_MariNW,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Ephemeroptera,Leucrocuta/Nixe,Heptageniidae,DNI,yes,,FALSE,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Nixe/Leucocruta,Heptageniidae,DNI,yes,,FALSE,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Isonychia,Isonychia,DNI,no,,FALSE,Isonychia,101041,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Isonychiidae,,,,Isonychia,,,,,
Ephemeroptera,Isonychia velma,Isonychia,DNI,yes,,FALSE,Isonychia,101041,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Isonychiidae,,,,Isonychia,,,,,
Ephemeroptera,Siphlonurus,Siphlonurus,DNI,no,,FALSE,Siphlonurus,100953,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Siphlonuridae,,,,Siphlonurus,,,,,
Ephemeroptera,Siphlonuridae,Siphlonuridae,DNI,no,,FALSE,Siphlonuridae,100951,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Siphlonuridae,,,,,,,,,
Ephemeroptera,Potamanthidae,Potamanthidae,DNI,no,,FALSE,Potamanthidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,,,Potamanthidae,,,,,,,,,
Ephemeroptera,Ephemeroptera,Ephemeroptera,DNI,no,,FALSE,Ephemeroptera,100502,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,,,,,,,,,,,,
Heteroptera,Belostoma,Belostoma,DNI,no,Excluded as water column or surface dwellers,TRUE,Belostoma,103684,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,Belostomatinae,,,Belostoma,,,,,
Heteroptera,Belostoma flumineum,Belostoma,DNI,yes,Excluded as water column or surface dwellers,TRUE,Belostoma,103684,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,Belostomatinae,,,Belostoma,,,,,
Heteroptera,Lethocerus,Lethocerus,DNI,no,Excluded as water column or surface dwellers,TRUE,Lethocerus,103699,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,Lethocerinae,,,Lethocerus,,,,,
Heteroptera,Lethocerus americanus,Lethocerus,DNI,ADDED 20221222,Excluded as water column or surface dwellers,TRUE,Lethocerus,103699,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,Lethocerinae,,,Lethocerus,,,,,
Heteroptera,Belostomatidae,Belostomatidae,DNI,no,Excluded as water column or surface dwellers,TRUE,Belostomatidae,103683,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,,,,,,,,,
Heteroptera,Callicorixa,Callicorixa,DNI,no,Excluded as water column or surface dwellers,TRUE,Callicorixa,103514,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Callicorixa,,,,,
Heteroptera,Callicorixa vulnerata,Callicorixa,DNI,yes,Excluded as water column or surface dwellers,TRUE,Callicorixa,103514,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Callicorixa,,,,,
Heteroptera,Cenocorixa,Cenocorixa,DNI,no,Excluded as water column or surface dwellers,TRUE,Cenocorixa,103501,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Cenocorixa,,,,,
Heteroptera,Corisella,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Corisella decolor,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Corixidae,Corixidae,DNI,no,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Graptocorixa,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Hesperocorixa,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Hesperocorixa laevigata,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Hesperocorixa vulgaris,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Palmacorixa,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Sigara,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Trichocorixa,Corixidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Corixidae,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Gelastocoris,Gelastocoris,DNI,ADDED 20221222,,TRUE,Gelastocoris,103769,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gelastocoridae,,,,Gelastocoris,,,,,
Heteroptera,Trepobates,Trepobates,DNI,no,Excluded as water column or surface dwellers,TRUE,Trepobates,103811,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,Trepobatinae,,,Trepobates,,,,,
Heteroptera,Aquarius,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Aquarius nyctalis,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Aquarius remigis,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Gerridae,Gerridae,DNI,no,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Gerrinae,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Gerris,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Gerris incurvatus,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Limnoporus,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Metrobates,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Metrobates trux,Gerridae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Gerridae,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Macrovelia,Macrovelia,DNI,no,Excluded as water column or surface dwellers,TRUE,Macrovelia,103991,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Macroveliidae,,,,Macrovelia,,,,,
Heteroptera,Macrovelia hornii,Macrovelia,DNI,yes,Excluded as water column or surface dwellers,TRUE,Macrovelia,103991,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Macroveliidae,,,,Macrovelia,,,,,
Heteroptera,Mesovelia,Mesovelia,DNI,no,Excluded as water column or surface dwellers,TRUE,Mesovelia,103954,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Mesoveliidae,,,,Mesovelia,,,,,
Heteroptera,Metachela,Mesovelia,DNI,yes,Excluded as water column or surface dwellers,TRUE,Mesovelia,103954,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Mesoveliidae,,,,Mesovelia,,,,,
Heteroptera,Ambrysus,Ambrysus,DNI,no,Excluded as water column or surface dwellers,TRUE,Ambrysus,103614,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Naucoridae,Ambrysinae,,,Ambrysus,,,,,
Heteroptera,Naucoridae,Ambrysus,DNI,yes,Excluded as water column or surface dwellers,TRUE,Ambrysus,103614,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Naucoridae,Ambrysinae,,,Ambrysus,,,,,
Heteroptera,Ranatra,Ranatra,DNI,no,Excluded as water column or surface dwellers,TRUE,Ranatra,103748,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Nepidae,Ranatrinae,,,Ranatra,,,,,
Heteroptera,Ranatra fusca,Ranatra,DNI,yes,Excluded as water column or surface dwellers,TRUE,Ranatra,103748,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Nepidae,Ranatrinae,,,Ranatra,,,,,
Heteroptera,Notonecta,Notonectidae,DNI,yes,Excluded as water column or surface dwellers,TRUE,Notonectidae,103557,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Notonectidae,,,,,,,,,
Heteroptera,Notonecta kirbyi,Notonectidae,DNI,ADDED 20221222,Excluded as water column or surface dwellers,TRUE,Notonectidae,103557,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Notonectidae,,,,,,,,,
Heteroptera,Notonecta undulata,Notonectidae,DNI,ADDED 20221222,Excluded as water column or surface dwellers,TRUE,Notonectidae,103557,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Notonectidae,,,,,,,,,
Heteroptera,Notonectidae,Notonectidae,DNI,no,Excluded as water column or surface dwellers,TRUE,Notonectidae,103557,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Notonectidae,,,,,,,,,
Heteroptera,Neoplea striola,Neoplea striola,DNI,no,Excluded as water column or surface dwellers,TRUE,Neoplea striola,103604,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Pleidae,,,,Neoplea,,,,,striola
Heteroptera,Saldula,Saldula,DNI,no,Excluded as water column or surface dwellers,TRUE,Saldula,104140,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Saldidae,Saldinae,,,Saldula,,,,,
Heteroptera,Microvelia,Microvelia,DNI,no,Excluded as water column or surface dwellers,TRUE,Microvelia,103900,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Microveliinae,,,Microvelia,,,,,
Heteroptera,Rhagovelia,Rhagovelia,DNI,no,Excluded as water column or surface dwellers,TRUE,Rhagovelia,103886,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Rhagoveliinae,,,Rhagovelia,,,,,
Heteroptera,Rhagovelia distincta,Rhagovelia,DNI,yes,Excluded as water column or surface dwellers,TRUE,Rhagovelia,103886,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Rhagoveliinae,,,Rhagovelia,,,,,
Heteroptera,Veliidae,Veliidae,DNI,no,Excluded as water column or surface dwellers,TRUE,Veliidae,103885,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,,,,,,,,,
Terrestrial,Cinara,Cinara,DNI,no,Excluded as water column or surface dwellers,TRUE,Cinara,200598,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,Aphididae,,,,,,,,,
Heteroptera,Paraplea,Paraplea,DNI,no,Excluded as water column or surface dwellers,TRUE,Paraplea,103608,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,Pleidae,,,,Paraplea,,,,,
Heteroptera,Buenoa,Buenoa,DNI,ADDED 20221222,excluded from BMI samples,TRUE,DNI,103583,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,,,,,Buenoa,,,,,
Heteroptera,Hemiptera,Hemiptera,DNI,no,Excluded as water column or surface dwellers,TRUE,Hemiptera,103359,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,,,,,,,,,,
Heteroptera,Heteroptera,Heteroptera,DNI,no,Excluded as water column or surface dwellers,TRUE,Heteroptera,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,,,,,,,,,,
Terrestrial,Pachyprosopis (Parapachyprosopis),Pachyprosopis (Parapachyprosopis),DNI,no,Excluded as water column or surface dwellers,TRUE,Pachyprosopis (Parapachyprosopis),,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,Colletidae,,,,,,,,,
Terrestrial,Hexacola,Hexacola,DNI,no,Excluded as water column or surface dwellers,TRUE,Hexacola,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,Figitidae,,,,,,,,,
Terrestrial,Hymenoptera,Hymenoptera,DNI,no,Terrestrial,TRUE,Hymenoptera,152741,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,,,,,,,,,,
Lepidoptera,Petrophila,Petrophila,Petrophila,no,,FALSE,Petrophila,117682,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,Crambidae,Nymphulinae,Argyractini,,Petrophila,,,,,
Lepidoptera,Crambidae,Lepidoptera,DNI,yes,Lot of these are terrestrial,FALSE,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Lepidoptera,Lepidoptera,DNI,no,Lot of these are terrestrial,FALSE,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Munroessa/Synclita,Lepidoptera,DNI,yes,Lot of these are terrestrial,FALSE,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Noctuidae,Lepidoptera,DNI,yes,Lot of these are terrestrial,FALSE,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Oligia,Lepidoptera,DNI,yes,Lot of these are terrestrial,FALSE,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Parapoynx,Lepidoptera,DNI,yes,Lot of these are terrestrial,FALSE,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Pyralidae,Lepidoptera,DNI,yes,Lot of these are terrestrial,FALSE,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Simyra,Lepidoptera,DNI,yes,Lot of these are terrestrial,FALSE,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Pero,Pero,DNI,no,Terrestrial?,TRUE,Pero,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Terrestrial,Polia,Polia,DNI,no,Terrestrial,TRUE,Polia,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Megaloptera,Dysmicohermes,Dysmicohermes,Corydalidae,no,Single species in genus,FALSE,Dysmicohermes,115046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Dysmicohermes,,,,,
Megaloptera,Dysmicohermes disjunctus,Dysmicohermes,Corydalidae,yes,Single species in genus,FALSE,Dysmicohermes,115046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Dysmicohermes,,,,,
Megaloptera,Neohermes,Neohermes,Corydalidae,no,,FALSE,Neohermes,115048,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Neohermes,,,,,
Megaloptera,Orohermes,Orohermes,Corydalidae,no,,FALSE,Orohermes,115044,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Orohermes,,,,,
Megaloptera,Orohermes crepusculus,Orohermes,Corydalidae,yes,,FALSE,Orohermes,115044,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Orohermes,,,,,
Megaloptera,Protochauliodes,Protochauliodes,Corydalidae,ADDED 20221222,,FALSE,Protochauliodes,115053,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Protochauliodes,,,,,
Megaloptera,Corydalidae,Corydalidae,Corydalidae,no,,FALSE,Corydalidae,115023,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,,,,,,,,,
Megaloptera,Corydalus,Corydalidae,Corydalidae,yes,,FALSE,Corydalidae,115023,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,,,,,,,,,
Megaloptera,Sialis,Sialis,Sialis,no,,FALSE,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Sialis californica,Sialis,Sialis,yes,,FALSE,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Sialis occidens,Sialis,Sialis,ADDED 20221222,,FALSE,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Sialis rotunda,Sialis,Sialis,yes,,FALSE,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Megaloptera,Megaloptera,DNI,no,,FALSE,Megaloptera,115000,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,,,,,,,,,,
Terrestrial,Hemerobiidae,Hemerobiidae,DNI,no,Terrestrial,TRUE,Hemerobiidae,115080,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Hemerobiidae,,,,,,,,,
Neuroptera,Climacia californica,Sisyridae,DNI,yes,I tend to exclude these,FALSE,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Sisyra,Sisyridae,DNI,yes,I tend to exclude these,FALSE,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Sisyridae,Sisyridae,DNI,no,I tend to exclude these,FALSE,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Neuroptera,Neuroptera,DNI,no,I tend to exclude these,FALSE,Neuroptera,114999,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,,,,,,,,,,,,
Odonata,Aeshna,Aeshna/Rhionaeschna,Aeshnidae,yes,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna californica,Aeshna/Rhionaeschna,Aeshnidae,ADDED 20221222,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna eremita,Aeshna/Rhionaeschna,Aeshnidae,ADDED 20221222,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna interrupta,Aeshna/Rhionaeschna,Aeshnidae,yes,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna juncea,Aeshna/Rhionaeschna,Aeshnidae,ADDED 20221222,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna palmata,Aeshna/Rhionaeschna,Aeshnidae,ADDED 20221222,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna umbrosa,Aeshna/Rhionaeschna,Aeshnidae,yes,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna walkeri,Aeshna/Rhionaeschna,Aeshnidae,ADDED 20221222,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna/Rhionaeschna,Aeshna/Rhionaeschna,Aeshnidae,no,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Rhionaeshna,Aeshna/Rhionaeschna,Aeshnidae,yes,,FALSE,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Anax,Anax,Aeshnidae,no,,FALSE,Anax,101597,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Anax,,,,,
Odonata,Anax junius,Anax,Aeshnidae,yes,,FALSE,Anax,101597,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Anax,,,,,
Odonata,Aeshnidae,Aeshnidae,Aeshnidae,no,,FALSE,Aeshnidae,101596,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,,,,,,
Odonata,Cordulegaster,Cordulegaster,Cordulegaster,no,,FALSE,Cordulegaster,102027,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Cordulegastridae,,,,Cordulegaster,,,,,
Odonata,Cordulegaster dorsalis,Cordulegaster,Cordulegaster,yes,,FALSE,Cordulegaster,102027,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Cordulegastridae,,,,Cordulegaster,,,,,
Odonata,Cordulegastridae,Cordulegastridae,DNI,no,,FALSE,Cordulegastridae,102026,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Cordulegastridae,,,,,,,,,
Odonata,Epitheca,Epitheca,DNI,no,,FALSE,Epitheca,102035,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Corduliidae,Corduliinae,,,Epitheca,,,,,
Odonata,Corduliidae,Corduliidae,DNI,no,,FALSE,Corduliidae,102020,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Corduliidae,,,,,,,,,
Odonata,Somatochlora,Corduliidae,DNI,yes,,FALSE,Corduliidae,102020,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Corduliidae,,,,,,,,,
Odonata,Erpetogomphus,Erpetogomphus,DNI,no,,FALSE,Erpetogomphus,101725,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Erpetogomphus,,,,,
Odonata,Erpetogomphus compositus,Erpetogomphus,DNI,yes,,FALSE,Erpetogomphus,101725,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Erpetogomphus,,,,,
Odonata,Gomphus,Gomphus,DNI,no,,FALSE,Gomphus,101665,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Gomphus,,,,,
Odonata,Octogomphus,Octogomphus,Octogomphus,no,,FALSE,Octogomphus,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Octogomphus,,,,,
Odonata,Octogomphus specularis,Octogomphus,Octogomphus,yes,,FALSE,Octogomphus,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Octogomphus,,,,,
