Taxon_Group,Taxon_orig,NonTarget,Rationale,BenTaxaID,FinalID,OTU_BCG,OTU_IBI,OTU_Final,OTU_Lowest,OTU_Genus,OTU_Family,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank
,,,,604,Dixella,,,Dixella,Dixella,Dixella,Dixidae,125854,125809,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Dixidae,,,Dixella,,,,Genus
,,,,605,Dixella indiana,,,Dixella,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Dixidae,,,Dixella,,Dixella indiana,,Species
,,,,606,Nematocera,,,Nematocera,NA,NA,NA,118832,118831,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Nematocera,,,,,,,SubOrder
,,,,607,Phoridae,,,Phoridae,Phoridae,Phoridae,Phoridae,138921,131750,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Phoridae,,,,,,,Family
,,,,608,Psychodidae,,,Psychodidae,NA,NA,Psychodidae,125351,125350,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,,,,,,,Family
,,,,609,Maruina,,,Psychodidae,NA,NA,NA,125392,125391,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,Maruina,,,,Genus
,,,,610,Telmatoscopus,,,Psychodidae,NA,NA,NA,125399,125391,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,Telmatoscopus,,,,Genus
,,,,611,Psychodinae,,,Psychodidae,NA,NA,NA,125391,125351,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,,,,,Subfamily
,,,,612,Pericoma,,,Psychodidae,Pericoma,Pericoma,Psychodidae,125514,125391,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,Pericoma,,,,Genus
,,,,613,Pericoma/Telmatoscopus,,,Psychodidae,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,Pericoma/Telmatoscopus,,,,Genus
,,,,614,Psychoda,,,Psychodidae,Psychoda,Psychoda,Psychodidae,125468,125391,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,Psychoda,,,,Genus
,,,,615,Ptychopteridae,,,Ptychopteridae,NA,NA,NA,125763,125762,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ptychopteridae,,,,,,,Family
,,,,616,Bittacomorpha,,,Ptychopteridae,NA,NA,NA,125765,125764,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ptychopteridae,Bittacomorphinae,,Bittacomorpha,,,,Genus
,,,,617,Ptychoptera,,,Ptychopteridae,Ptychoptera,Ptychoptera,Ptychopteridae,125786,125785,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ptychopteridae,Ptychopterinae,,Ptychoptera,,,,Genus
,,,,618,Simuliidae,,,Simuliidae,NA,NA,Simuliidae,126640,125808,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,,,,,,Family
,,,,619,Simulium,,,Simuliidae,Simulium,Simulium,Simuliidae,126774,126773,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,Simulium,,,,Genus
,,,,620,Simulium bivittatum,,,Simuliidae,NA,NA,NA,126790,126774,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,Prosimuliini,Simulium,,bivittatum,,Species
,,,,621,Simulium lascivum,,,Simuliidae,NA,NA,NA,126652,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,Prosimuliini,Simulium,,lascivum,,Species
,,,,622,Simulium luggeri,,,Simuliidae,Simulium,Simulium,Simuliidae,126838,126774,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,Prosimuliini,Simulium,,luggeri,,Species
,,,,623,Simulium meridionale,,,Simuliidae,NA,NA,NA,126841,126774,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,Prosimuliini,Simulium,,meridionale,,Species
,,,,624,Simulium vittatum,,,Simuliidae,Simulium,Simulium,Simuliidae,126903,126774,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,Prosimuliini,Simulium,,vittatum,,Species
,,,,625,Parasimulium,,,Simuliidae,NA,NA,NA,126642,126641,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Parasimuliinae,,Parasimulium,,,,Genus
,,,,626,Ectemnia,,,Simuliidae,NA,NA,NA,126660,126648,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,Ectemnia,,,,Genus
,,,,627,Prosimulium,,,Simuliidae,NA,NA,NA,126703,126648,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,,,,Genus
,,,,628,Prosimulium magnum,,,Simuliidae,NA,NA,NA,126733,126703,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,,Prosimulium magnum,,Species
,,,,629,Tanyderidae,,,Tanyderidae,Tanyderidae,Tanyderidae,Tanyderidae,125799,125762,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tanyderidae,,,,,,,Family
,,,,630,Protoplasa,,,Tanyderidae,NA,NA,NA,125800,125799,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tanyderidae,,,Protoplasa,,,,Genus
,,,,631,Protoplasa fitchii,,,Tanyderidae,NA,NA,NA,125801,125800,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tanyderidae,,,Protoplasa,,Protoplasa fitchii,,Species
,,,,632,Tipulidae,,,Tipulidae,NA,NA,Tipulidae,118840,118839,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,,,,,,,Family
,,,,633,Eriocera,,,Eriocera,NA,NA,NA,120095,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,,,Eriocera,,,,Genus
,,,,634,Rhabdomastix,,,Rhabdomastix,NA,NA,NA,120968,120397,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,Rhabdomastix,,,,Genus
,,,,635,Orimarga,,,Orimarga,NA,NA,NA,120019,119655,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Limoniini,Orimarga,,,,Genus
,,,,636,Megistocera,,,Megistocera,NA,NA,NA,118905,118841,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,,Megistocera,,,,Genus
,,,,637,Eriopterini,,,Tipulidae,NA,NA,NA,120397,119654,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,,,,,Tribe
,,,,638,Cryptolabis,,,Cryptolabis,Cryptolabis,Cryptolabis,Tipulidae,120488,120397,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,Cryptolabis,,,,Genus
,,,,639,Erioptera,,,Erioptera,Erioptera,Erioptera,Tipulidae,120503,120397,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,Erioptera,,,,Genus
,,,,640,Erioptera/Ormosia,,,Erioptera/Ormosia,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,Erioptera/Ormosia,,,,Genus
,,,,641,Gonomyia,,,Gonomyia,NA,NA,NA,120640,120397,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,Gonomyia,,,,Genus
,,,,642,Hesperoconopa,,,Hesperoconopa,Hesperoconopa,Hesperoconopa,Tipulidae,120732,120397,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,Hesperoconopa,,,,Genus
,,,,643,Ormosia,,,Ormosia,Ormosia,Ormosia,Tipulidae,120830,120397,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,Ormosia,,,,Genus
,,,,644,Hexatoma,,,Hexatoma,Hexatoma,Hexatoma,Tipulidae,120094,120030,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Hexatomini,Hexatoma,,,,Genus
,,,,645,Hexatoma spinosa,,,Hexatoma,NA,NA,NA,120153,120094,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Hexatomini,Hexatoma,,Hexatoma spinosa,,Species
,,,,646,Limnophila,,,Limnophila,Limnophila,Limnophila,Tipulidae,120165,120030,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Hexatomini,Limnophila,,,,Genus
,,,,647,Pilaria,,,Pilaria,Pilaria,Pilaria,Tipulidae,120335,120030,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Hexatomini,Pilaria,,,,Genus
,,,,648,Pseudolimnophila,,,Pseudolimnophila,Pseudolimnophila,Pseudolimnophila,Tipulidae,120365,120030,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Hexatomini,Pseudolimnophila,,,,Genus
,,,,649,Limoniinae,,,Tipulidae,NA,NA,NA,119654,118840,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Limoniini,,,,,Subfamily
,,,,650,Antocha,,,Antocha,Antocha,Antocha,Tipulidae,119656,119655,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Limoniini,Antocha,,,,Genus
,,,,651,Helius,,,Helius,Helius,Helius,Tipulidae,119690,119655,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Limoniini,Helius,,,,Genus
,,,,652,Limonia,,,Limonia,Limonia,Limonia,Tipulidae,119704,119655,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Limoniini,Limonia,,,,Genus
,,,,653,Lipsothrix,,,Lipsothrix,NA,NA,NA,120749,120397,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Limoniini,Lipsothrix,,,,Genus
,,,,654,Dicranota,,,Dicranota,Dicranota,Dicranota,Tipulidae,121027,121026,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Pediciini,Dicranota,,,,Genus
,,,,655,Pedicia,,,Pedicia,NA,NA,NA,121118,121026,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Pediciini,Pedicia,,,,Genus
,,,,656,Tipula,,,Tipula,Tipula,Tipula,Tipulidae,119037,118841,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Tipulinae,,Tipula,,,,Genus
,,,,657,Molophilus,,,Molophilus,NA,NA,NA,120758,120397,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Tipulinae,Eriopterini,Molophilus,,,,Genus
,,,,658,Scatopsidae,,,Scatopsidae,NA,NA,NA,125618,125350,Arthropoda,,Insecta,Pterygota,Diptera,Scatopsidae,Scatopsidae,,,,,,,Family
,,,,659,Ephemeroptera,,,,NA,NA,NA,100502,563889,Arthropoda,,Insecta,Pterygota,Ephemeroptera,,,,,,,,,Order
,,,,660,Siphloplecton,,,Metretopodidae,Siphloplecton,Siphloplecton,Metretopodidae,101079,101078,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Metretopodidae,,,Siphloplecton,,,,Genus
,,,,661,Oligoneuriidae,,,Oligoneuriidae,NA,NA,NA,101029,100503,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Oligoneuriidae,,,,,,,Family
,,,,662,Homoeoneuria,,,Homoeoneuria,NA,NA,NA,101036,101029,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Oligoneuriidae,,,Homoeoneuria,,,,Genus
,,,,663,Lachlania,,,Lachlania,NA,NA,NA,101030,101029,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Oligoneuriidae,,,Lachlania,,,,Genus
,,,,664,Baetisca,,,Baetisca,Baetisca,Baetisca,Baetiscidae,101494,101493,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Carapacea,Baetiscidae,,,Baetisca,,,,Genus
,,,,665,Baetisca berneri,,,Baetisca,NA,NA,NA,568672,101494,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Carapacea,Baetiscidae,,,Baetisca,,Baetisca berneri,,Species
,,,,666,Baetisca carolina,,,Baetisca,NA,NA,NA,101499,101494,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Carapacea,Baetiscidae,,,Baetisca,,Baetisca carolina,,Species
,,,,667,Baetisca rogersi,,,Baetisca,NA,NA,NA,101506,101494,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Carapacea,Baetiscidae,,,Baetisca,,Baetisca rogersi,,Species
,,,,668,Caenidae,,,Caenidae,NA,NA,Caenidae,101467,101459,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,,,,,Family
,,,,669,Amercaenis,,,Amercaenis,NA,NA,NA,568555,101467,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Amercaenis,,,,Genus
,,,,670,Amercaenis ridens,,,Amercaenis,NA,NA,NA,568623,568555,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Amercaenis,,Amercaenis ridens,,Species
,,,,671,Brachycercus,,,Brachycercus,Brachycercus,Brachycercus,Caenidae,101468,101467,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Brachycercus,,,,Genus
,,,,672,Caenis,,,Caenis,Caenis,Caenis,Caenidae,101478,101467,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Caenis,,,,Genus
,,,,673,Caenis anceps,,,Caenis,NA,NA,NA,101481,101478,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Caenis,,Caenis anceps,,Species
,,,,674,Caenis hilaris,,,Caenis,NA,NA,NA,101486,101478,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Caenis,,Caenis hilaris,,Species
,,,,675,Caenis latipennis,,,Caenis,NA,NA,NA,101488,101478,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Caenis,,Caenis latipennis,,Species
,,,,676,Caenis macafferti,,,Caenis,NA,NA,NA,568670,101478,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Caenis,,Caenis macafferti,,Species
,,,,677,Caenis tardata,,,Caenis,NA,NA,NA,101479,101478,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Caenis,,Caenis tardata,,Species
,,,,678,Caenis youngi,,,Caenis,NA,NA,NA,568627,101478,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Caenis,,Caenis youngi,,Species
,,,,679,Cercobrachys,,,Cercobrachys,Cercobrachys,Cercobrachys,Caenidae,568556,101467,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Cercobrachys,,,,Genus
,,,,680,Ephemerellidae,,,Ephemerellidae,NA,NA,Ephemerellidae,101232,568542,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,,,,,Family
,,,,681,Attenella,,,Attenella,Attenella,Attenella,Ephemerellidae,101338,101232,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Attenella,,,,Genus
,,,,682,Dannella,,,Dannella,NA,NA,NA,101360,101232,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Dannella,,,,Genus
,,,,683,Dannella lita,,,Dannella,NA,NA,NA,101361,101360,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Dannella,,Dannella lita,,Species
,,,,684,Dannella simplex,,,Dannella,NA,NA,NA,101363,101360,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Dannella,,Dannella simplex,,Species
,,,,685,Drunella,,,Drunella,NA,NA,NA,101365,101232,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Drunella,,,,Genus
,,,,686,Drunella cornuta,,,Drunella,NA,NA,NA,609595,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Drunella,,Drunella cornuta,,Species
,,,,687,Drunella cornutella,,,Drunella,NA,NA,NA,101366,101365,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Drunella,,Drunella cornutella,,Species
,,,,688,Drunella lata,,,Drunella,NA,NA,NA,185972,101365,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Drunella,,Drunella lata,,Species
,,,,689,Drunella tuberculata,,,Drunella,NA,NA,NA,185974,101365,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Drunella,,Drunella tuberculata,,Species
,,,,690,Ephemerella,,,Ephemerella,Ephemerella,Ephemerella,Ephemerellidae,101233,101232,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,,,Genus
,,,,691,Ephemerella aurivillii,,,Ephemerella,NA,NA,NA,101255,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella aurivillii,,Species
,,,,692,Ephemerella dorothea,,,Ephemerella,NA,NA,NA,101272,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella dorothea,,Species
,,,,693,Ephemerella excrucians,,,Ephemerella,NA,NA,NA,101276,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella excrucians,,Species
,,,,694,Ephemerella inconstans,,,Ephemerella,NA,NA,NA,101281,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella inconstans,,Species
,,,,695,Ephemerella invaria,,,Ephemerella,Ephemerella,Ephemerella,Ephemerellidae,101282,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella invaria,,Species
,,,,696,Ephemerella needhami,,,Ephemerella,NA,NA,NA,101291,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella needhami,,Species
,,,,697,Ephemerella rotunda,,,Ephemerella,NA,NA,NA,101296,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella rotunda,,Species
,,,,698,Ephemerella septentrionalis,,,Ephemerella,NA,NA,NA,101299,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella septentrionalis,,Species
,,,,699,Ephemerella subvaria,,,Ephemerella,Ephemerella,Ephemerella,Ephemerellidae,101241,101233,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,Ephemerella subvaria,,Species
,,,,700,Ephemerella/Serratella,,,Ephemerellidae,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella/Serratella,,,,Genus
,,,,701,Eurylophella,,,Eurylophella,Eurylophella,Eurylophella,Ephemerellidae,101324,101232,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Eurylophella,,,,Genus
,,,,702,Eurylophella bicolor,,,Eurylophella,NA,NA,NA,101334,101324,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Eurylophella,,Eurylophella bicolor,,Species
,,,,703,Eurylophella temporalis,,,Eurylophella,NA,NA,NA,101326,101324,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Eurylophella,,Eurylophella temporalis,,Species
,,,,704,Serratella,,,Serratella,Serratella,Serratella,Ephemerellidae,101395,101232,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Serratella,,,,Genus
,,,,705,Serratella deficiens,,,Serratella,NA,NA,NA,101396,101395,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Serratella,,Serratella deficiens,,Species
,,,,706,Serratella frisoni,,,Serratella,NA,NA,NA,609604,101395,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Serratella,,Serratella frisoni,,Species
,,,,707,Serratella serrata,,,Serratella,NA,NA,NA,185976,101395,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Serratella,,Serratella serrata,,Species
,,,,708,Serratella serratoides,,,Serratella,NA,NA,NA,185975,101395,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Serratella,,Serratella serratoides,,Species
,,,,709,Timpanoga,,,Timpanoga,Timpanoga,Timpanoga,Ephemerellidae,101317,101232,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Timpanoga,,,,Genus
,,,,710,Ephemeridae,,,Ephemeridae,NA,NA,Ephemeridae,101525,101508,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,,,,,Family
,,,,711,Ephemera,,,Ephemera,Ephemera,Ephemera,Ephemeridae,101526,101525,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,Ephemera,,,,Genus
,,,,712,Ephemera guttulata,,,Ephemera,NA,NA,NA,101529,101526,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,Ephemera,,Ephemera guttulata,,Species
,,,,713,Ephemera simulans,,,Ephemera,NA,NA,NA,101530,101526,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,Ephemera,,Ephemera simulans,,Species
,,,,714,Ephemera varia,,,Ephemera,NA,NA,NA,101535,101526,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,Ephemera,,Ephemera varia,,Species
,,,,715,Hexagenia,,,Hexagenia,Hexagenia,Hexagenia,Ephemeridae,101537,101525,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,Hexagenia,,,,Genus
,,,,716,Hexagenia limbata,,,Hexagenia,NA,NA,NA,101552,101537,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,Hexagenia,,Hexagenia limbata,,Species
,,,,717,Litobrancha,,,Litobrancha,Litobrancha,Litobrancha,Ephemeridae,101566,101525,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,Litobrancha,,,,Genus
,,,,718,Litobrancha recurvata,,,Litobrancha,NA,NA,NA,101567,101566,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemeridae,,,Litobrancha,,Litobrancha recurvata,,Species
,,,,719,Leptohyphidae,,,Leptohyphidae,NA,NA,NA,568545,568542,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,,,,,Family
,,,,720,Asioplax,,,Asioplax,NA,NA,NA,609510,568545,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Asioplax,,,,Genus
,,,,721,Leptohyphes,,,Leptohyphes,NA,NA,NA,101429,568545,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Leptohyphes,,,,Genus
,,,,722,Tricorythodes,,,Tricorythodes,Tricorythodes,Tricorythodes,Leptohyphidae,101405,101404,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Tricorythodes,,,,Genus
,,,,723,Tricorythodes/Caenis,,,,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Tricorythodes/Caenis,,,,Genus
,,,,724,Leptophlebiidae,,,Leptophlebiidae,NA,NA,Leptophlebiidae,101095,101094,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,,,,,Family
,,,,725,Choroterpes,,,Choroterpes,Choroterpes,Choroterpes,Leptophlebiidae,101108,101095,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Choroterpes,,,,Genus
,,,,726,Habrophlebia vibrans,,,Habrophlebia,NA,NA,NA,101184,101183,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Habrophlebia,,Habrophlebia vibrans,,Species
,,,,727,Habrophlebiodes,,,Habrophlebiodes,Habrophlebiodes,Habrophlebiodes,Leptophlebiidae,101122,101095,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Habrophlebiodes,,,,Genus
,,,,728,Habrophlebiodes americana,,,Habrophlebiodes,NA,NA,NA,101126,101122,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Habrophlebiodes,,Habrophlebiodes americana,,Species
,,,,729,Leptophlebia,,,Leptophlebia,Leptophlebia,Leptophlebia,Leptophlebiidae,101148,101095,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Leptophlebia,,,,Genus
,,,,730,Paraleptophlebia,,,Paraleptophlebia,Paraleptophlebia,Paraleptophlebia,Leptophlebiidae,101187,101095,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Paraleptophlebia,,,,Genus
,,,,731,Traverella,,,Traverella,Traverella,Traverella,Leptophlebiidae,101096,101095,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Traverella,,,,Genus
,,,,732,Neoephemera purpurea,,,Neoephemeridae,NA,NA,NA,101464,101461,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Neoephemeridae,,,Neoephemera,,Neoephemera purpurea,,Species
,,,,733,Polymitarcyidae,,,Polymitarcyidae,NA,NA,NA,101569,101508,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Polymitarcyidae,,,,,,,Family
,,,,734,Ephoron,,,Ephoron,Ephoron,Ephoron,Polymitarcyidae,101570,101569,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Polymitarcyidae,,,Ephoron,,,,Genus
,,,,735,Ephoron album,,,Ephoron,NA,NA,NA,101571,101570,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Polymitarcyidae,,,Ephoron,,Ephoron album,,Species
,,,,736,Ephoron leukon,,,Ephoron,NA,NA,NA,101572,101570,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Polymitarcyidae,,,Ephoron,,Ephoron leukon,,Species
