Taxon_Group,BenTaxaID,FinalID,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank,TolVal,TolValSource,FFG,FFGSource,Habit,HabitSource,InBenthics,AdminCheck,DateNameRevised,EnterDate,Comments,Terrestrial,BCG_Attr,data_MN,BCG_Attr_NLF,BCG_Attr_Driftless,BCG_Attr_MN,BCG_Attr_GP,BCG_Attr_RR,BCG_Cool_8,BCG_Cold_9
,458,Orthocladius (Eudactylocladius),568517,128874,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Eudactylocladius),,,SubGenus,5,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,459,Orthocladius (Symposiocladius),568523,128874,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Euorthocladius),,,SubGenus,,WSA,,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,3,3,3,3,3,3,3
,460,Orthocladius (Euorthocladius),568520,128874,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Euorthocladius),,,SubGenus,5,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,4,4
,461,Paralimnophyes,128976,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Paralimnophyes,,,,Genus,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,462,Symposiocladius,128877,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Symposiocladius,,,,Genus,6,WSA,PR,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,3,3,3,3,3,3,3
,463,Symposiocladius lignicola,128915,128877,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Symposiocladius,,lignicola,,Species,6,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,464,Tvetenia,129197,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,,,Genus,2,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,3,4,3,3,3,3,3
,465,Tvetenia bavarica,129205,129197,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,bavarica,,Species,6,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,466,Tvetenia calvescens,129198,129197,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,calvescens,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,467,Tvetenia discoloripes,189327,129197,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,discoloripes,,Species,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,468,Corynoneura,128563,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Corynoneura,,,,Genus,5,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,4,4,4,4,4,4,4
,469,Corynoneura/Thienemanniella,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Corynoneura/Thienemanniella,,,,Genus,6,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,470,Thienemanniella,129182,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Thienemanniella,,,,Genus,6,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,4,4,4,4,4,4,4
,471,Thienemanniella similis,129189,129182,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Thienemanniella,,similis,,Species,,RBP2 1999 (OH),CG,RBP2 1999,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,472,Thienemanniella xena,129190,129182,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Thienemanniella,,xena,,Species,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,4,4
,473,Acricotopus,128463,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Acricotopus,,,,Genus,10,USEPA 1990 Draft,,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,4,4,4,4,4
,474,Antillocladius,128470,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Antillocladius,,,,Genus,,WSA,,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,475,Brillia,128477,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Brillia,,,,Genus,5,WSA,SH,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,4,3,4,4,4,3,3
,476,Brillia flavifrons,128478,128477,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Brillia,,Brillia flavifrons,,Species,5,WSA,SH,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,FALSE,4,,,,,3,3
,477,Bryophaenocladius,128488,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Bryophaenocladius,,,,Genus,5,WSA,,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,478,Bryophaenocladius/Gymnometriocnemus,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Bryophaenocladius/Gymnometriocnemus,,,,Genus,,WSA,,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,479,Cardiocladius,128511,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cardiocladius,,,,Genus,5,WSA,PR,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,4,4,4,4,4
,480,Cardiocladius albiplumus,128512,128511,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cardiocladius,,Cardiocladius albiplumus,,Species,5,USEPA 1990 Draft,PR,USEPA 1990 Draft,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,481,Chaetocladius,128520,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Chaetocladius,,,,Genus,2,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,4,4,4,3,3
,482,Cricotopus,128575,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,,,,Genus,6,WSA,SH,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,5,4,4,4,5,5,5
,483,Cricotopus bicinctus,128583,568521,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Cricotopus (Cricotopus),bicinctus,,Species,7,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,5,FALSE,5,,,,,x,5
,484,Cricotopus infuscatus,128610,568521,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Cricotopus (Cricotopus),infuscatus,,Species,7,WSA,,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,x,5
,485,Cricotopus patens,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,,patens,,Species,7,WSA,SH,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,486,Cricotopus sylvestris,128645,568515,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Cricotopus (Isocladius),sylvestris,,Species,10,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,487,Cricotopus trifascia,128659,568521,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Cricotopus (Cricotopus),trifascia,,Species,6,WSA,CG,WSA,"BU, SP",WSA,,FALSE,,2006-01-17,WSA,FALSE,5,FALSE,5,,,,,x,5
,488,Cricotopus (Isocladius),568515,128575,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Isocladius,,,Genus,,WSA,,WSA,CN,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,489,Cricotopus/Orthocladius,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus/Orthocladius,Cricotopus (Cricotopus),,,Genus,6,WSA,SH,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,x,5
,490,Diplocladius,128670,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Diplocladius,,,,Genus,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,5,TRUE,,5,4,4,4,4,4
,491,Diplocladius cultriger,128671,128670,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Diplocladius,,Diplocladius cultriger,,Species,6,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,492,Epoicocladius,128682,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Epoicocladius,,,,Genus,0,WSA,CG,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,4,4,4,4,4
,493,Eukiefferiella,128689,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,,,Genus,5,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,4,4,3,3,3,3,3
,494,Eukiefferiella brevicalcar,128703,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,brevicalcar,,Species,4,USEPA 1990 Draft,CG,RBP2 1999,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,495,Eukiefferiella claripennis,128693,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,claripennis,,Species,8,USEPA 1990 Draft,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,496,Eukiefferiella devonica,128695,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,devonica,,Species,7,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,497,Eukiefferiella gracei,128705,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,gracei,,Species,4,USEPA 1990 Draft,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,498,Eukiefferiella pseudomontana,128706,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,pseudomontana,,Species,8,USEPA 1990 Draft,CG,RBP2 1999,sp,RBP2 1999,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,499,Eukiefferiella/Tvetenia,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella/Tvetenia,,,,Genus,,WSA,,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,500,Georthocladius,128712,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Georthocladius,,,,Genus,8,WSA,,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,501,Gymnometriocnemus,128718,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Gymnometriocnemus,,,,Genus,7,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,502,Heleniella,128730,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Heleniella,,,,Genus,7,WSA,PR,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,2,TRUE,3,2,2,2,2,2,2
,503,Heterotrissocladius,128737,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Heterotrissocladius,,,,Genus,5,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,2,TRUE,3,2,3,3,3,2,2
,504,Hydrobaenus,128750,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Hydrobaenus,,,,Genus,8,WSA,SC,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,4,4,4,4,4
,505,Krenosmittia,128771,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Krenosmittia,,,,Genus,8,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,,
,506,Limnophyes,128776,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Limnophyes,,,,Genus,1,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,4,4,5,5,5,4,4
,507,Lopescladius,128811,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Lopescladius,,,,Genus,8,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,2,TRUE,,2,2,2,2,2,2
,508,Lopescladius/Rheosmittia,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Lopescladius/Rheosmittia,,,,Genus,,WSA,,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,509,Mesosmittia,128818,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Mesosmittia,,,,Genus,4,WSA,,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,510,Metriocnemus,128821,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Metriocnemus,,,,Genus,,WSA,OM,RBP2 1999,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,,x,x,,
,511,Nanocladius,128844,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,,,,Genus,5,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,4,4,4,4,4,4,4
,512,Nanocladius distinctus,128853,128844,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,,Nanocladius distinctus,,Species,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,513,Nanocladius downesi,128855,128844,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,,Nanocladius downesi,,Species,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,4,x
,514,Parachaetocladius,128951,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parachaetocladius,,,,Genus,7,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,2,TRUE,2,,2,2,2,2,2
,515,Paracladius,128956,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paracladius,,,,Genus,,WSA,CG,USEPA 1990 Draft,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,516,Paracricotopus,128962,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paracricotopus,,,,Genus,10,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,,x,x,,
,517,Parakiefferiella,128968,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parakiefferiella,,,,Genus,2,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,5,3,5,4,5,4,4
,518,Parakiefferiella bathyphila,128975,128968,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parakiefferiella,,Parakiefferiella bathyphila,,Species,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,519,Parametriocnemus,128978,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parametriocnemus,,,,Genus,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,4,3,3,3,3,3,3
,520,Parametriocnemus lundbecki,128982,128978,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parametriocnemus,,Parametriocnemus lundbecki,,Species,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,521,Paraphaenocladius,128989,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paraphaenocladius,,,,Genus,5,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,4,4,4,4,4
,522,Parasmittia,129003,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parasmittia,,,,Genus,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,523,Paratrichocladius,129005,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paratrichocladius,,,,Genus,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,524,Platysmittia,129013,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Platysmittia,,,,Genus,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,525,Psectrocladius,129018,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Psectrocladius,,,,Genus,6,WSA,"CG,SH",WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,,4,3,3,3,4,4
,526,Pseudorthocladius,129052,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudorthocladius,,,,Genus,8,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,,x,x,4,4
,527,Pseudorthocladius/Parachaetocladius,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudorthocladius/Parachaetocladius,,,,Genus,,WSA,,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,528,Pseudosmittia,129071,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudosmittia,,,,Genus,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,,x,x,x,x
,529,Rheocricotopus,129086,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheocricotopus,,,,Genus,6,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,4,3,4,4,4,4,4
,530,Rheocricotopus robacki,129102,129086,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheocricotopus,,Rheocricotopus robacki,,Species,6,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,FALSE,4,,,,,4,x
,531,Rheosmittia,129107,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheosmittia,,,,Genus,7,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,,x,x,2,2
,532,Smittia,129110,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Smittia,,,,Genus,2,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,x,x,,
,533,Stilocladius,129152,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Stilocladius,,,,Genus,1,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,,3,3,3,3,3,3
,534,Stilocladius clinopecten,129153,129152,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Stilocladius,,clinopecten,,Species,5,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,535,Synorthocladius,129161,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Synorthocladius,,,,Genus,5,WSA,CG,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,2,TRUE,3,2,2,2,2,2,2
,536,Thienemannia,129179,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Thienemannia,,,,Genus,,WSA,,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,537,Unniella,129206,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Unniella,,,,Genus,4,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,,x,x,x,x
,538,Unniella multivirga,129207,129206,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Unniella,,multivirga,,Species,2,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,539,Xylotopus,129208,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Xylotopus,,,,Genus,2,WSA,SH,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,3,TRUE,,3,3,3,3,3,3
,540,Xylotopus par,129209,129208,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Xylotopus,,par,,Species,4,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,,,3,3,,
,541,Zalutschia,129213,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Zalutschia,,,,Genus,2,WSA,SH,WSA,,WSA,,FALSE,,2006-01-17,WSA,FALSE,,TRUE,,x,,x,x,x,x
,542,Micropsectra,129890,129872,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,,,,Genus,6,WSA,CG,WSA,"CB, CN, SP",WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,4,4,4,4,4,4,4
,543,Micropsectra/Tanytarsus,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Micropsectra/Tanytarsus,,,,Genus,,WSA,,WSA,"CB, CN, SP",WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,544,Paraboreochlus,127977,127953,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Podonominae,Boreochlini,Paraboreochlus,,,,Genus,,WSA,CG,USEPA 1990 Draft,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,545,Monodiamesa,128440,128437,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Prodiamesinae,,Monodiamesa,,,,Genus,2,WSA,CG,WSA,BU,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,546,Odontomesa,128446,128437,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Prodiamesinae,,Odontomesa,,,,Genus,7,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,3,4,4,4,4,3,3
,547,Odontomesa fulva,128447,128446,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Prodiamesinae,,Odontomesa,,Odontomesa fulva,,Species,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,,FALSE,,,,,,,
,548,Prodiamesa,128452,128437,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Prodiamesinae,,Prodiamesa,,,,Genus,4,WSA,CG,WSA,SP,WSA,,FALSE,,2006-01-17,WSA,FALSE,4,TRUE,3,4,4,4,4,3,3
